id,name,phone,street,city,county,zip,address,practice_areas,website,lat,lng,source_url,notes,action
"l-0353","Ansbacher Law","(904) 513-2562","500 3rd Street South","Jacksonville Beach","Duval","32250","500 3rd Street South, Jacksonville Beach, FL 32250","Real Estate Law; Business Law; Civil Litigation; Personal Injury","https://www.ansbacher.net/","30.2832773","-81.3911157","https://www.ansbacher.net/","","insert"
"l-0354","Ansbacher Law","(904) 513-2562","1650 U.S.-1, Suite 201","St. Augustine","St. Johns","32084","1650 U.S.-1, Suite 201, St. Augustine, FL 32084","Real Estate Law; Business Law; Civil Litigation; Personal Injury","https://www.ansbacher.net/","29.872153","-81.322952","https://www.ansbacher.net/","","insert"
"l-0355","Marks Gray, P.A.","(904) 398-0900","1200 Riverplace Boulevard, Suite 800","Jacksonville","Duval","32207","1200 Riverplace Boulevard, Suite 800, Jacksonville, FL 32207","Business Law; Civil Litigation; Real Estate Law; Immigration; Estate Planning","https://marksgray.com/","30.318470353535353","-81.65799216161616","https://marksgray.com/contact/","","insert"
"l-0356","Marks Gray, P.A.","(904) 807-2199","319 W Town Pl STE 27","St. Augustine","St. Johns","32092","319 W Town Pl STE 27, St. Augustine, FL 32092","Business Law; Civil Litigation; Real Estate Law; Immigration; Estate Planning","https://marksgray.com/","29.984773","-81.469153","https://marksgray.com/contact/","","insert"
"l-0357","Marks Gray, P.A.","(904) 285-8760","105 Solana Road, Suite B","Ponte Vedra Beach","St. Johns","32082","105 Solana Road, Suite B, Ponte Vedra Beach, FL 32082","Business Law; Civil Litigation; Real Estate Law; Immigration; Estate Planning","https://marksgray.com/","30.227485738037842","-81.38566627114227","https://marksgray.com/contact/","","insert"
"l-0358","Boyer Law Firm, P.L.","(904) 236-5317","9471 Baymeadows Road, Suite 406","Jacksonville","Duval","32256","9471 Baymeadows Road, Suite 406, Jacksonville, FL 32256","Civil Litigation; Business Law; Immigration; Estate Planning; Family Law","https://boyerlawfirm.com/","30.2215553","-81.563045","https://boyerlawfirm.com/contact/","","insert"
"l-0359","Murphy & Anderson","(904) 598-9282","1501 San Marco Boulevard","Jacksonville","Duval","32207","1501 San Marco Boulevard, Jacksonville, FL 32207","Civil Litigation; Personal Injury; Criminal Defense","https://murphyandersonlaw.com/","30.310359","-81.660446","https://murphyandersonlaw.com/contact/","","insert"
"l-0360","Ponte Vedra Law Group, LLC","(904) 405-1250","820 A1A North, Suite W-15","Ponte Vedra Beach","St. Johns","32082","820 A1A North, Suite W-15, Ponte Vedra Beach, FL 32082","Business Law; Real Estate Law; Estate Planning; Civil Litigation","https://pvlawoffices.com/","30.199218","-81.381498","https://pvlawoffices.com/contact/","","insert"
"l-0361","Ponte Vedra Law Group, LLC","(904) 405-1250","333-1 E. Monroe Street","Jacksonville","Duval","32202","333-1 E. Monroe Street, Jacksonville, FL 32202","Business Law; Real Estate Law; Estate Planning; Civil Litigation","https://pvlawoffices.com/","30.3276067","-81.6526006","https://pvlawoffices.com/contact/","","insert"
"l-0362","Taylor, Day, Grimm & Boyd","(904) 356-0700","50 North Laura Street, Suite 3500","Jacksonville","Duval","32202","50 North Laura Street, Suite 3500, Jacksonville, FL 32202","Civil Litigation; Business Law; Personal Injury","https://www.taylordaylaw.com/","30.327064","-81.6598014","https://www.taylordaylaw.com/","","insert"
"l-0363","Rock Solid Law & Title","(904) 241-1113","220 Ponte Vedra Park Drive, Suite 280","Ponte Vedra Beach","St. Johns","32082","220 Ponte Vedra Park Drive, Suite 280, Ponte Vedra Beach, FL 32082","Real Estate Law; Estate Planning; Business Law","https://www.rocksolidlaw.com/","30.246584205067492","-81.38803953181004","https://www.rocksolidlaw.com/","","insert"
"l-0364","PLG Law","(904) 513-7563","13475 Atlantic Blvd #8, Suite 803","Jacksonville","Duval","32225","13475 Atlantic Blvd #8, Suite 803, Jacksonville, FL 32225","Business Law; Estate Planning","https://plglawyer.com/","30.3220864","-81.4535326","https://plglawyer.com/contact/","","insert"
"l-0365","Maney | Gordon | Zeller, P.A.","(904) 530-5771","6260 Dupont Station Court, Suite A","Jacksonville","Duval","32217","6260 Dupont Station Court, Suite A, Jacksonville, FL 32217","Immigration","https://www.maneygordon.com/","30.2572839","-81.6232197","https://www.maneygordon.com/jacksonville/","","insert"
"l-0366","Blackburn & Company, L.C.","(904) 296-7713","5150 Belfort Road South, Building 500","Jacksonville","Duval","32256","5150 Belfort Road South, Building 500, Jacksonville, FL 32256","Business Law; Estate Planning","http://www.blackburnandco.com/","30.244435","-81.583562","http://www.blackburnandco.com/","","insert"
"l-0367","Law Office Of Douglas A. Oberdorfer, P.A.","(904) 354-5454","432 East Monroe Street, 2nd Floor","Jacksonville","Duval","32202","432 East Monroe Street, 2nd Floor, Jacksonville, FL 32202","Estate Planning","https://www.oberdorferlaw.com/","30.3269444","-81.6514086","https://www.oberdorferlaw.com/contact/","","insert"
"l-0368","Rogers Towers PA","(904) 398-3911","1301 Riverplace Boulevard, Suite 1500","Jacksonville","Duval","32207","1301 Riverplace Boulevard, Suite 1500, Jacksonville, FL 32207","Civil Litigation; Business Law; Real Estate Law; Estate Planning","https://www.rtlaw.com/","30.31862","-81.657085","https://www.rtlaw.com/locations/","","insert"
"l-0369","Rogers Towers PA","(904) 473-1400","818 A1A N., Suite 208","Ponte Vedra Beach","St. Johns","32082","818 A1A N., Suite 208, Ponte Vedra Beach, FL 32082","Civil Litigation; Business Law; Real Estate Law; Estate Planning","https://www.rtlaw.com/","30.20038211883564","-81.38033493434845","https://www.rtlaw.com/locations/","","insert"
"l-0370","Rogers Towers PA","(904) 261-5618","960185 Gateway Boulevard, Suite 203","Amelia Island","Nassau","32034","960185 Gateway Boulevard, Suite 203, Amelia Island, FL 32034","Civil Litigation; Business Law; Real Estate Law; Estate Planning","https://www.rtlaw.com/","30.6298776","-81.4714992","https://www.rtlaw.com/locations/","","insert"
"l-0371","Rogers Towers PA","(904) 824-0879","100 Whetstone Place, Suite 200","St. Augustine","St. Johns","32086","100 Whetstone Place, Suite 200, St. Augustine, FL 32086","Civil Litigation; Business Law; Real Estate Law; Estate Planning","https://www.rtlaw.com/","29.866113","-81.318687","https://www.rtlaw.com/locations/","","insert"
"l-0372","Amelia Law Group, PLLC","(904) 310-9501","960194 Gateway Boulevard, Suite 101","Fernandina Beach","Nassau","32034","960194 Gateway Boulevard, Suite 101, Fernandina Beach, FL 32034","Business Law; Estate Planning","https://amelialawgroup.com/","30.6298776","-81.4714992","https://amelialawgroup.com/contact","","insert"
"l-0373","Wood & Smith, P.A.","(904) 277-4666","303 Centre Street, Suite 100","Fernandina Beach","Nassau","32034","303 Centre Street, Suite 100, Fernandina Beach, FL 32034","Real Estate Law; Business Law","https://www.woodandsmithlaw.com/","30.671282190774324","-81.46280305911054","https://www.woodandsmithlaw.com/contact-us","","insert"
"l-0374","Poole & Poole PA","(904) 261-0742","303 Centre St, Suite 200","Fernandina Beach","Nassau","32034","303 Centre St, Suite 200, Fernandina Beach, FL 32034","Civil Litigation; Business Law; Real Estate Law; Estate Planning","https://pooleandpoolelaw.com/","30.671282190774324","-81.46280305911054","https://pooleandpoolelaw.com/contact/","","insert"
"l-0375","Romanello Goode, P.L.","(904) 247-1755","320 1st Street North, Suite 613","Jacksonville Beach","Duval","32250","320 1st Street North, Suite 613, Jacksonville Beach, FL 32250","Real Estate Law; Business Law; Civil Litigation","https://romanellogoode.com/","30.291905","-81.3903859","https://romanellogoode.com/contact/","","insert"
"l-0376","Romanello Goode, P.L.","(904) 384-1441","1919 Blanding Boulevard","Jacksonville","Duval","32210","1919 Blanding Boulevard, Jacksonville, FL 32210","Real Estate Law; Business Law; Civil Litigation","https://romanellogoode.com/","30.283710734693877","-81.72531195918368","https://romanellogoode.com/contact/","","insert"
"l-0377","Tolson & Associates, P.A.","(904) 269-0050","462 Kingsley Avenue, Suite 101","Orange Park","Clay","32073","462 Kingsley Avenue, Suite 101, Orange Park, FL 32073","Estate Planning; Real Estate Law","https://tolsonandassociates.com/","30.1656728649366","-81.70402998276751","https://tolsonandassociates.com/","","insert"
"l-0378","Ginn & Patrou, PA","(904) 461-3000","460 A1A Beach Blvd.","St. Augustine","St. Johns","32080","460 A1A Beach Blvd., St. Augustine, FL 32080","Estate Planning; Business Law; Real Estate Law","https://ginnpatrou.com/","29.853167606060605","-81.26719584848485","https://ginnpatrou.com/contact/","","insert"
"l-0379","Kelley & Kelley, P.L.","(904) 819-9706","700 Plantation Island Drive South, Suite 206","St. Augustine","St. Johns","32080","700 Plantation Island Drive South, Suite 206, St. Augustine, FL 32080","Estate Planning; Business Law; Civil Litigation","https://www.kelleyandkelley.com/","29.86224502331577","-81.29350317052561","https://www.kelleyandkelley.com/contact","","insert"
"l-0380","St. Augustine Law Group, P.A.","(904) 990-7777","2740 U.S. 1","St. Augustine","St. Johns","32086","2740 U.S. 1, St. Augustine, FL 32086","Business Law; Civil Litigation; Real Estate Law; Estate Planning","https://www.staugustinelawgroup.com/","29.8214238","-81.3201467","https://www.staugustinelawgroup.com/","","insert"
"l-0381","Old City Law, PLLC","(904) 829-6383","1 Riberia Street","St. Augustine","St. Johns","32084","1 Riberia Street, St. Augustine, FL 32084","Business Law; Real Estate Law; Estate Planning","https://www.oldcitylaw.com/","29.897253","-81.319077","http://www.oldcitylaw.com/st-augustine/contact","","insert"
"l-0382","WaveCrest Legal, P.A.","(904) 595-5290","419 Third Street N.","Jacksonville Beach","Duval","32250","419 Third Street N., Jacksonville Beach, FL 32250","Estate Planning; Business Law","https://www.wavecrestlegal.com/","30.2839948","-81.3908316","https://www.wavecrestlegal.com/contact","","insert"
"l-0383","Daniel M. Copeland, Attorney at Law, P.A.","(904) 482-0616","9310 Old Kings Road South, Suite 1501","Jacksonville","Duval","32257","9310 Old Kings Road South, Suite 1501, Jacksonville, FL 32257","Real Estate Law; Civil Litigation; Business Law; Estate Planning","https://www.dmcopelandlaw.com/","30.2089245","-81.5845717","https://www.dmcopelandlaw.com/contact-us/","","insert"
"l-0384","Cavanaugh Law Group","(904) 712-6997","3840 Belfort Rd., Suite 106","Jacksonville","Duval","32216","3840 Belfort Rd., Suite 106, Jacksonville, FL 32216","Immigration","https://www.wmc-law.com/","30.2594208","-81.5801549","https://www.wmc-law.com/contact-us","","insert"
"l-0385","The Law Office of Joanne M. Fakhre","(904) 296-9232","1930 San Marco Blvd., Suite 203","Jacksonville","Duval","32207","1930 San Marco Blvd., Suite 203, Jacksonville, FL 32207","Immigration","https://www.fakhrelaw.com/","30.3040159","-81.6560751","https://www.fakhrelaw.com/contact-us/","","insert"
"l-0386","Sahyers Firm LLC","(904) 775-7303","3577 Cardinal Point Dr. 1st Floor","Jacksonville","Duval","32257","3577 Cardinal Point Dr. 1st Floor, Jacksonville, FL 32257","Business Law; Civil Litigation; Real Estate Law; Estate Planning; Family Law","https://sahyerslaw.com/","30.2064745","-81.6201191","https://sahyerslaw.com/contact/","","insert"
"l-0387","Boyd & Jenerette, P.A.","(904) 353-6241","201 North Hogan Street, Suite 400","Jacksonville","Duval","32202","201 North Hogan Street, Suite 400, Jacksonville, FL 32202","Civil Litigation; Business Law; Personal Injury","https://www.boydjen.com/","30.3283972","-81.6599275","https://www.boydjen.com/contact/","","insert"
"l-0388","Lippes Mathias LLP","(904) 660-0020","10151 Deerwood Park Blvd., Bldg. 300, Suite 300","Jacksonville","Duval","32256","10151 Deerwood Park Blvd., Bldg. 300, Suite 300, Jacksonville, FL 32256","Business Law; Civil Litigation; Real Estate Law; Estate Planning","https://www.lippes.com/","30.2413677","-81.5491132","https://www.lippes.com/contact/jacksonville-3","","insert"
"l-0389","Campione Law P.A.","(904) 990-8400","501 W. Bay Street","Jacksonville","Duval","32202","501 W. Bay Street, Jacksonville, FL 32202","Real Estate Law; Business Law; Civil Litigation; Personal Injury; Criminal Defense","https://campionelawpa.com/","30.3275048","-81.6644908","https://campionelawpa.com/contact/","","insert"
"l-0390","Kolar Law, P.A.","(904) 396-0009","4035 Atlantic Boulevard","Jacksonville","Duval","32207","4035 Atlantic Boulevard, Jacksonville, FL 32207","Civil Litigation; Business Law; Real Estate Law; Estate Planning","https://www.kolarlawfirm.com/","30.306763176204125","-81.62332084075354","https://www.kolarlawfirm.com/contact/","","insert"
"l-0391","Bernard & Schemer, P.A.","(904) 751-6980","480 Busch Drive","Jacksonville","Duval","32218","480 Busch Drive, Jacksonville, FL 32218","Real Estate Law; Estate Planning; Family Law; Criminal Defense","https://www.bernardlaw.net/","30.42999481342221","-81.64266991262886","https://www.bernardlaw.net/contact","","insert"
"l-0392","Bernard & Schemer, P.A.","(904) 671-9901","300 Kingsley Lake Drive #401A","St. Augustine","St. Johns","32092","300 Kingsley Lake Drive #401A, St. Augustine, FL 32092","Real Estate Law; Estate Planning; Family Law; Criminal Defense","https://www.bernardlaw.net/","30.05802","-81.514789","https://www.bernardlaw.net/contact","","insert"
"l-0393","Crockett Law P.L.","(904) 247-4831","10033 Sawgrass Drive West, Suite 125","Ponte Vedra Beach","St. Johns","32082","10033 Sawgrass Drive West, Suite 125, Ponte Vedra Beach, FL 32082","Real Estate Law; Business Law; Civil Litigation","https://crockettlawpl.com/","30.18827800541325","-81.37817797022713","https://crockettlawpl.com/contact/","","insert"
"l-0394","Owenby Law, P.A.","(904) 770-3141","6136 Atlantic Boulevard","Jacksonville","Duval","32211","6136 Atlantic Boulevard, Jacksonville, FL 32211","Family Law; Estate Planning; Criminal Defense","https://www.owenbylaw.com/","30.31343585714286","-81.59757671428572","https://www.owenbylaw.com/contact-us/","","insert"
"l-0395","Weldon Law Group, PLLC","(904) 322-7980","334 E Duval St","Jacksonville","Duval","32202","334 E Duval St, Jacksonville, FL 32202","Immigration; Family Law; Estate Planning; Criminal Defense","https://www.weldonlegal.com/","30.3280014","-81.6525976","https://www.weldonlegal.com/contact-us/","","insert"
"l-0396","Perez Mayoral, P.A.","(904) 915-5560","6015 Chester Circle, Suite 212","Jacksonville","Duval","32217","6015 Chester Circle, Suite 212, Jacksonville, FL 32217","Business Law; Civil Litigation; Real Estate Law","https://www.pmlawfla.com/","30.2621332","-81.6223314","https://www.pmlawfla.com/contact/","","insert"
"l-0397","St. Denis & Davey","(904) 396-1996","1300 Riverplace Blvd #401","Jacksonville","Duval","32207","1300 Riverplace Blvd #401, Jacksonville, FL 32207","Civil Litigation","https://www.stdenisdavey.com/","30.318455","-81.657082","https://www.stdenisdavey.com/contact-us/","","insert"
"l-0398","Winderweedle, Haines, Ward & Woodman, P.A.","(407) 423-4246","329 N Park Ave #2","Winter Park","Orange","32789","329 N Park Ave #2, Winter Park, FL 32789","Real Estate Law; Business Law; Civil Litigation; Estate Planning","https://www.whww.com/","28.6001757","-81.3511835","https://www.whww.com/contact-us/","","insert"
"l-0399","The FL Closing Attorney","(407) 698-3446","4700 Millenia Blvd Suite 175","Orlando","Orange","32839","4700 Millenia Blvd Suite 175, Orlando, FL 32839","Real Estate Law; Estate Planning; Civil Litigation","https://theflclosingattorney.com/","28.4846415","-81.4400838","https://theflclosingattorney.com/contact/","","insert"
"l-0400","The FL Closing Attorney","(407) 698-3446","163 E. Morse Blvd Suite 220","Winter Park","Orange","32789","163 E. Morse Blvd Suite 220, Winter Park, FL 32789","Real Estate Law; Estate Planning; Civil Litigation","https://theflclosingattorney.com/","28.5979729","-81.35002","https://theflclosingattorney.com/contact/","","insert"
"l-0401","The FL Closing Attorney","(407) 698-3446","3735 S. Hwy 27","Clermont","Lake","34711","3735 S. Hwy 27, Clermont, FL 34711","Real Estate Law; Estate Planning; Civil Litigation","https://theflclosingattorney.com/","28.5374559","-81.7255152","https://theflclosingattorney.com/contact/","","insert"
"l-0402","The FL Closing Attorney","(407) 698-3446","255 Primera Blvd Suite 160","Lake Mary","Seminole","32746","255 Primera Blvd Suite 160, Lake Mary, FL 32746","Real Estate Law; Estate Planning; Civil Litigation","https://theflclosingattorney.com/","28.760436","-81.356767","https://theflclosingattorney.com/contact/","","insert"
"l-0403","Cipparone & Cipparone","(321) 275-5914","1525 International Parkway Suite 1011","Lake Mary","Seminole","32746","1525 International Parkway Suite 1011, Lake Mary, FL 32746","Business Law; Civil Litigation; Real Estate Law; Estate Planning","https://www.cipparonepa.com/","28.784642382181506","-81.35785746391535","https://www.cipparonepa.com/contact-us/","","insert"
"l-0404","BCN Law Firm","(352) 394-2103","1635 E. Hwy 50 Suite 300","Clermont","Lake","34711","1635 E. Hwy 50 Suite 300, Clermont, FL 34711","Estate Planning; Real Estate Law; Civil Litigation; Business Law; Family Law; Personal Injury; Criminal Defense","https://www.bcnlawfirm.com/","28.5451053","-81.7270354","https://www.bcnlawfirm.com/contact-us/","","insert"
"l-0405","Lumsden Law, PLLC","(407) 798-7744","1711 Amazing Way Suite 210","Ocoee","Orange","34761","1711 Amazing Way Suite 210, Ocoee, FL 34761","Estate Planning","https://lumsdenlawfirm.com/","28.544503","-81.545452","https://lumsdenlawfirm.com/contact/","","insert"
"l-0406","Ilabaca Law, PLLC","(407) 917-2087","300 N Ronald Reagan Blvd Suite 305","Longwood","Seminole","32750","300 N Ronald Reagan Blvd Suite 305, Longwood, FL 32750","Immigration; Personal Injury","https://ilabacalaw.com/","28.7042898","-81.3443304","https://ilabacalaw.com/contact/","","insert"
"l-0407","Kracht Law Firm, P.A.","(407) 966-4554","831 West Morse Boulevard","Winter Park","Orange","32789","831 West Morse Boulevard, Winter Park, FL 32789","Real Estate Law; Business Law","https://krachtlawfirm.com/","28.597875","-81.3601102","https://krachtlawfirm.com/","","insert"
"l-0408","The Law Office of Michael G. Horton, P.A.","(352) 394-4008","3721 South Highway 27 Suite A","Clermont","Lake","34711","3721 South Highway 27 Suite A, Clermont, FL 34711","Estate Planning; Business Law; Real Estate Law","https://lakecountyestatelawyer.com/","28.512059","-81.723081","https://lakecountyestatelawyer.com/","","insert"
"l-0409","The TK Law Firm","(407) 834-4847","999 Douglas Ave. Suite 3333","Altamonte Springs","Seminole","32714","999 Douglas Ave. Suite 3333, Altamonte Springs, FL 32714","Business Law; Estate Planning; Family Law; Criminal Defense; Personal Injury","https://onefirmforlife.com/","28.682212","-81.3897036","https://onefirmforlife.com/contact-us/","","insert"
"l-0410","The Orlando Law Group","(407) 982-7252","940 Centre Circle Suite 3002","Altamonte Springs","Seminole","32714","940 Centre Circle Suite 3002, Altamonte Springs, FL 32714","Business Law; Estate Planning; Family Law; Real Estate Law; Immigration; Personal Injury","https://www.theorlandolawgroup.com/","28.67540246499728","-81.41992546449528","https://www.theorlandolawgroup.com/altamonte-springs-fl/","","insert"
"l-0411","The Orlando Law Group","(407) 512-4394","12301 Lake Underhill Road Suite 213","Orlando","Orange","32828","12301 Lake Underhill Road Suite 213, Orlando, FL 32828","Business Law; Estate Planning; Family Law; Real Estate Law; Immigration; Personal Injury","https://www.theorlandolawgroup.com/","28.5477011","-81.2032048","https://www.theorlandolawgroup.com/contact-us/","skip — (407) 512-4394 is listed for l-010 The Lopez Law Group; unresolved conflict","skip"
"l-0412","The Orlando Law Group","(407) 955-4848","6965 Piazza Grande Ave Suite 314","Orlando","Orange","32835","6965 Piazza Grande Ave Suite 314, Orlando, FL 32835","Business Law; Estate Planning; Family Law; Real Estate Law; Immigration; Personal Injury","https://www.theorlandolawgroup.com/","28.516517603225545","-81.48249055973783","https://www.theorlandolawgroup.com/contact-us/","","insert"
"l-0413","The Orlando Law Group","(407) 566-0001","506 Celebration Ave","Celebration","Osceola","34747","506 Celebration Ave, Celebration, FL 34747","Business Law; Estate Planning; Family Law; Real Estate Law; Immigration; Personal Injury","https://www.theorlandolawgroup.com/","28.319884360000003","-81.5370213","https://www.theorlandolawgroup.com/contact-us/","","insert"
"l-0414","Walker Flick","(407) 745-0609","3700 S Conway Rd Ste. 212","Orlando","Orange","32812","3700 S Conway Rd Ste. 212, Orlando, FL 32812","Estate Planning; Business Law; Civil Litigation; Real Estate Law","https://thefloridalawyers.com/","28.4989913","-81.3309361","https://thefloridalawyers.com/winter-park/","","insert"
"l-0415","The Boutty Law Firm, P.A.","(407) 216-2766","1150 Louisiana Ave Suite 5","Winter Park","Orange","32789","1150 Louisiana Ave Suite 5, Winter Park, FL 32789","Estate Planning; Business Law; Real Estate Law; Civil Litigation","https://www.bouttyestatelaw.com/","28.6089677","-81.3619338","https://www.bouttyestatelaw.com/contact-us/","","insert"
"l-0416","Richard A. Heller, P.A.","(407) 649-7700","217 N. Westmonte Drive Suite 1004","Altamonte Springs","Seminole","32714","217 N. Westmonte Drive Suite 1004, Altamonte Springs, FL 32714","Estate Planning; Family Law","https://www.rhellerpa.com/","28.6663727","-81.3933946","https://www.rhellerpa.com/contact","","insert"
"l-0417","Gimenez & Carrillo LLC","(407) 228-2080","111 E Monument Ave Suite 306","Kissimmee","Osceola","34741","111 E Monument Ave Suite 306, Kissimmee, FL 34741","Immigration; Real Estate Law; Criminal Defense; Personal Injury","https://gimenezandcarrillo.com/","28.2932051","-81.4052674","https://gimenezandcarrillo.com/locations/kissimmee-fl","","insert"
"l-0418","Gimenez & Carrillo LLC","(407) 228-2080","605 E Robinson Street Suite 320","Orlando","Orange","32801","605 E Robinson Street Suite 320, Orlando, FL 32801","Immigration; Real Estate Law; Criminal Defense; Personal Injury","https://gimenezandcarrillo.com/","28.545662777872064","-81.36976310385103","https://gimenezandcarrillo.com/locations/","","insert"
"l-0419","Gierach and Gierach, P.A.","(407) 598-8013","1201 S. Orlando Avenue Suite 460","Winter Park","Orange","32789","1201 S. Orlando Avenue Suite 460, Winter Park, FL 32789","Estate Planning","https://www.gierachlaw.com/","28.5862674","-81.3656623","https://www.gierachlaw.com/contact-us/","","insert"
"l-0420","BrewerLong","(407) 660-2964","407 Wekiva Springs Road Suite 241","Longwood","Seminole","32779","407 Wekiva Springs Road Suite 241, Longwood, FL 32779","Business Law; Civil Litigation; Estate Planning","https://brewerlong.com/","28.6919394","-81.410362","https://brewerlong.com/contact/","","insert"
"l-0421","Your Caring Law Firm","(407) 622-1900","2323 Lee Road","Winter Park","Orange","32789","2323 Lee Road, Winter Park, FL 32789","Estate Planning","https://yourcaringlawfirm.com/","28.6060265","-81.3813927","https://yourcaringlawfirm.com/","","insert"
"l-0422","Tavarez Law, P.A.","(407) 459-7679","230 E Monument Ave","Kissimmee","Osceola","34741","230 E Monument Ave, Kissimmee, FL 34741","Real Estate Law; Personal Injury","https://tavarezlaw.com/","28.292242897959184","-81.40516869387756","https://tavarezlaw.com/","","insert"
"l-0423","The Metka Law Firm, P.A.","(407) 826-1952","622 Vineland Road","Winter Garden","Orange","34787","622 Vineland Road, Winter Garden, FL 34787","Real Estate Law","https://www.metkalawfirm.com/","28.5574943","-81.5859648","https://www.metkalawfirm.com/contact/","","insert"
"l-0424","TW Law Group, PLLC","(407) 720-8282","7530 Citrus Ave","Winter Park","Orange","32792","7530 Citrus Ave, Winter Park, FL 32792","Family Law; Real Estate Law; Personal Injury","https://www.twlawgroup.org/","28.610991387755103","-81.28570263265306","https://www.twlawgroup.org/contact","","insert"
"l-0425","Perez-Calhoun Law Firm","(407) 622-4772","1155 S Semoran Blvd Suite 3-1135","Winter Park","Orange","32792","1155 S Semoran Blvd Suite 3-1135, Winter Park, FL 32792","Family Law; Business Law; Civil Litigation","https://perezcalhounlaw.com/","28.5944977","-81.3189507","https://perezcalhounlaw.com/contact/","","insert"
"l-0426","Mazenko Law Firm","(352) 565-7737","1502 North Donnelly Street Suite 106","Mount Dora","Lake","32757","1502 North Donnelly Street Suite 106, Mount Dora, FL 32757","Estate Planning","https://mazenkolaw.com/","28.809791","-81.6439802","https://mazenkolaw.com/contact/","","insert"
"l-0427","Bogin, Munns & Munns, P.A.","(352) 243-8981","1390 N Hancock Rd Suite 201","Clermont","Lake","34711","1390 N Hancock Rd Suite 201, Clermont, FL 34711","Business Law; Civil Litigation; Estate Planning; Real Estate Law; Immigration; Family Law; Personal Injury; Criminal Defense","https://www.boginmunns.com/","28.5489415","-81.7075981","https://www.boginmunns.com/locations/","","insert"
"l-0428","Bogin, Munns & Munns, P.A.","(407) 870-1919","1524 N John Young Pkwy","Kissimmee","Osceola","34741","1524 N John Young Pkwy, Kissimmee, FL 34741","Business Law; Civil Litigation; Estate Planning; Real Estate Law; Immigration; Family Law; Personal Injury; Criminal Defense","https://www.boginmunns.com/","28.3436361","-81.4196078","https://www.boginmunns.com/locations/","","insert"
"l-0429","Bogin, Munns & Munns, P.A.","(352) 728-3773","8543 US-441","Leesburg","Lake","34748","8543 US-441, Leesburg, FL 34748","Business Law; Civil Litigation; Estate Planning; Real Estate Law; Immigration; Family Law; Personal Injury; Criminal Defense","https://www.boginmunns.com/","28.8322844","-81.8143756","https://www.boginmunns.com/locations/","","insert"
"l-0430","Law Offices of J. Manuel Acevedo, P.A.","(407) 323-4080","116 North Park Avenue","Sanford","Seminole","32771","116 North Park Avenue, Sanford, FL 32771","Immigration; Family Law; Criminal Defense; Estate Planning; Real Estate Law","https://www.attorney-jmanuelacevedo.com/","28.8122653","-81.2683384","https://www.attorney-jmanuelacevedo.com/","","insert"
"l-0431","Lanigan & Lanigan, P.L.","(407) 740-7379","831 W. Morse Blvd.","Winter Park","Orange","32789","831 W. Morse Blvd., Winter Park, FL 32789","Business Law; Civil Litigation; Real Estate Law; Immigration; Estate Planning; Criminal Defense","https://laniganpl.com/","28.597875","-81.3601102","https://laniganpl.com/","","insert"
"l-0432","Christopher H. Morrison, P.A.","(407) 539-2597","401 W. Fairbanks Ave. Suite 100","Winter Park","Orange","32789","401 W. Fairbanks Ave. Suite 100, Winter Park, FL 32789","Family Law; Civil Litigation; Personal Injury","https://www.winterparklegal.com/","28.5935916","-81.3543263","https://www.winterparklegal.com/","","insert"
"l-0433","Vollrath Law","(407) 900-0464","1757 W. Broadway Suite 3","Oviedo","Seminole","32765","1757 W. Broadway Suite 3, Oviedo, FL 32765","Estate Planning; Family Law; Real Estate Law","https://www.vollrath-law.com/","28.6704737","-81.1852307","https://www.vollrath-law.com/contact-us/","","insert"
"l-0434","Law Office of Mitch Krause, P.A.","(407) 862-7110","1220 Commerce Park Dr. Suite 103","Longwood","Seminole","32779","1220 Commerce Park Dr. Suite 103, Longwood, FL 32779","Family Law; Criminal Defense; Civil Litigation","https://krauselawoffice.com/","28.69070940649991","-81.39119862815636","https://krauselawoffice.com/contact/","","insert"
"l-0435","Donna Hung Law Group","(407) 999-0099","605 E Robinson St Suite 730","Orlando","Orange","32801","605 E Robinson St Suite 730, Orlando, FL 32801","Family Law","https://www.donnahunglaw.com/","28.545662777872064","-81.36976310385103","https://www.donnahunglaw.com/contact-us/","","insert"
"l-0436","Bernal-Mora & Nickolaou, P.A.","(407) 354-5223","1101 N. Lake Destiny Road Suite 275","Maitland","Orange","32751","1101 N. Lake Destiny Road Suite 275, Maitland, FL 32751","Family Law","https://www.orlandofamilyteam.com/","28.6294036","-81.3920933","https://www.orlandofamilyteam.com/locations/","","insert"
"l-0437","ShuffieldLowman","(407) 581-9800","1000 Legion Pl Ste 1700","Orlando","Orange","32801","1000 Legion Pl Ste 1700, Orlando, FL 32801","Business Law; Civil Litigation; Estate Planning; Real Estate Law","https://www.shuffieldlowman.com/","28.558740069700104","-81.37938823638866","https://www.shuffieldlowman.com/contact/","","insert"
"l-0438","ShuffieldLowman","(352) 253-2222","545 W Main St","Tavares","Lake","32778","545 W Main St, Tavares, FL 32778","Business Law; Civil Litigation; Estate Planning; Real Estate Law","https://www.shuffieldlowman.com/","28.802213000000002","-81.7326485","https://www.shuffieldlowman.com/contact/","","insert"
"l-0439","Nardella & Nardella, PLLC","(407) 966-2680","135 W Central Blvd. Suite 300","Orlando","Orange","32801","135 W Central Blvd. Suite 300, Orlando, FL 32801","Business Law; Civil Litigation","https://www.nardellalaw.com/","28.54210726530612","-81.38136630612244","https://www.nardellalaw.com/contact-us/","","insert"
